,customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_cell,rfm_score
3856,0001079668,5,1,90000.0,3,1,1,311,5
3857,0001082466,5,1,90000.0,3,1,1,311,5
3858,KH3138033,5,1,90000.0,3,1,1,311,5
3859,0000044123,5,1,45000.0,3,1,1,311,5
3860,0001023849,5,1,180000.0,3,1,1,311,5
3861,0000024305,5,1,90000.0,3,1,1,311,5
3862,0001081867,5,1,90000.0,3,1,1,311,5
3863,0001023343,5,3,270000.0,3,1,1,311,5
3864,0001167738,5,1,90000.0,3,1,1,311,5
3865,0001167531,5,1,90000.0,3,1,1,311,5
3866,KH4075795,5,2,225000.0,3,1,1,311,5
3867,0000028578,5,1,90000.0,3,1,1,311,5
3868,0001071779,0,2,180000.0,3,1,1,311,5
3869,0001080339,5,1,90000.0,3,1,1,311,5
3870,KH2543158,5,1,90000.0,3,1,1,311,5
3871,0001029466,5,1,90000.0,3,1,1,311,5
3872,0001168556,5,1,90000.0,3,1,1,311,5
3873,0000012138,5,1,90000.0,3,1,1,311,5
3874,0003004097,5,1,90000.0,3,1,1,311,5
3875,0000044843,5,1,90000.0,3,1,1,311,5
3876,0001193298,5,1,90000.0,3,1,1,311,5
3877,0001166271,5,1,90000.0,3,1,1,311,5
3878,0000029242,5,2,270000.0,3,1,1,311,5
3879,0001077788,5,1,270000.0,3,1,1,311,5
3880,0005008255,3,3,405000.0,3,1,1,311,5
3881,KH3889865,0,3,225000.0,3,1,1,311,5
3882,0001139751,5,2,135000.0,3,1,1,311,5
3883,0000010039,4,1,90000.0,3,1,1,311,5
3884,0001183705,4,1,90000.0,3,1,1,311,5
3885,0001006090,4,2,360000.0,3,1,1,311,5
3886,0001077256,4,1,90000.0,3,1,1,311,5
3887,0003004533,4,1,405000.0,3,1,1,311,5
3888,0001167715,4,1,90000.0,3,1,1,311,5
3889,0001077083,4,2,180000.0,3,1,1,311,5
3890,0001139688,4,1,90000.0,3,1,1,311,5
3891,0001007160,4,1,270000.0,3,1,1,311,5
3892,0001082725,4,1,90000.0,3,1,1,311,5
3893,0001169549,4,1,90000.0,3,1,1,311,5
3894,0001169756,4,1,180000.0,3,1,1,311,5
3895,0001121807,4,1,90000.0,3,1,1,311,5
3896,0000028417,4,1,270000.0,3,1,1,311,5
3897,0001137518,4,1,90000.0,3,1,1,311,5
3898,0001119915,4,1,90000.0,3,1,1,311,5
3899,0001029362,4,1,135000.0,3,1,1,311,5
3900,0001007311,4,1,180000.0,3,1,1,311,5
3901,0000014652,4,1,90000.0,3,1,1,311,5
3902,0001169384,4,1,90000.0,3,1,1,311,5
3903,KH7733393,3,3,270000.0,3,1,1,311,5
3904,0001023891,4,1,270000.0,3,1,1,311,5
3905,0000021490,4,1,90000.0,3,1,1,311,5
3906,0001081917,3,1,90000.0,3,1,1,311,5
3907,0001121430,3,2,180000.0,3,1,1,311,5
3908,0001067418,3,1,90000.0,3,1,1,311,5
3909,0001139522,3,2,360000.0,3,1,1,311,5
3910,0005008013,3,2,405000.0,3,1,1,311,5
3911,0001167354,3,2,225000.0,3,1,1,311,5
3912,0001071105,3,1,90000.0,3,1,1,311,5
3913,0001160543,3,1,90000.0,3,1,1,311,5
3914,0001186551,3,2,180000.0,3,1,1,311,5
3915,0001192759,3,1,90000.0,3,1,1,311,5
3916,0001165512,3,1,90000.0,3,1,1,311,5
3917,0001004409,3,1,180000.0,3,1,1,311,5
3918,0001167981,3,1,90000.0,3,1,1,311,5
3919,KH7196127,3,1,90000.0,3,1,1,311,5
3920,KH6327618,3,1,90000.0,3,1,1,311,5
3921,0001123494,3,1,90000.0,3,1,1,311,5
3922,0000042901,3,1,90000.0,3,1,1,311,5
3923,0001023914,3,1,90000.0,3,1,1,311,5
3924,KH514346,3,1,90000.0,3,1,1,311,5
3925,0001077661,0,4,1260000.0,3,1,1,311,5
3926,0000004306,3,1,90000.0,3,1,1,311,5
3927,0001006664,3,2,180000.0,3,1,1,311,5
3928,0001121786,3,1,90000.0,3,1,1,311,5
3929,0000029292,3,1,180000.0,3,1,1,311,5
3930,0001163859,3,1,90000.0,3,1,1,311,5
3931,0001081617,3,1,90000.0,3,1,1,311,5
3932,0001192793,3,1,90000.0,3,1,1,311,5
3933,0003004064,3,2,180000.0,3,1,1,311,5
3934,0001138195,3,1,90000.0,3,1,1,311,5
3935,0001123226,3,1,90000.0,3,1,1,311,5
3936,0001029031,3,1,135000.0,3,1,1,311,5
3937,KH1501400,2,1,135000.0,3,1,1,311,5
3938,0001138008,2,2,135000.0,3,1,1,311,5
3939,0001080797,2,1,90000.0,3,1,1,311,5
3940,0001168306,2,1,90000.0,3,1,1,311,5
3941,0001082922,2,1,270000.0,3,1,1,311,5
3942,0001078025,2,1,45000.0,3,1,1,311,5
3943,0001015904,2,1,90000.0,3,1,1,311,5
3944,0001186467,2,1,135000.0,3,1,1,311,5
3945,0000041076,2,1,45000.0,3,1,1,311,5
3946,0001078930,2,1,270000.0,3,1,1,311,5
3947,KH4978079,2,1,135000.0,3,1,1,311,5
3948,0001119604,2,1,135000.0,3,1,1,311,5
3949,KH2145711,2,1,90000.0,3,1,1,311,5
3950,0001008140,2,2,180000.0,3,1,1,311,5
3951,0001119085,2,1,90000.0,3,1,1,311,5
3952,0001011875,2,1,135000.0,3,1,1,311,5
3953,0003004054,2,1,135000.0,3,1,1,311,5
3954,0001192779,2,1,135000.0,3,1,1,311,5
3955,0001006701,2,1,135000.0,3,1,1,311,5
3956,0001079903,2,1,135000.0,3,1,1,311,5
3957,0003009621,2,1,180000.0,3,1,1,311,5
3958,0001166789,2,1,90000.0,3,1,1,311,5
3959,0000000415,2,1,90000.0,3,1,1,311,5
3960,0001016508,2,1,90000.0,3,1,1,311,5
3961,0000027307,2,2,180000.0,3,1,1,311,5
3962,0005008345,2,1,90000.0,3,1,1,311,5
3963,0001165365,2,1,90000.0,3,1,1,311,5
3964,0001169476,0,2,180000.0,3,1,1,311,5
3965,0000044494,2,1,90000.0,3,1,1,311,5
3966,0001083570,2,4,360000.0,3,1,1,311,5
3967,0001077690,2,1,90000.0,3,1,1,311,5
3968,0001121887,2,1,90000.0,3,1,1,311,5
3969,0001012381,2,1,90000.0,3,1,1,311,5
3970,KH9533038,2,1,90000.0,3,1,1,311,5
3971,KH5735850,2,1,90000.0,3,1,1,311,5
3972,0000025463,2,1,225000.0,3,1,1,311,5
3973,0001080321,2,1,90000.0,3,1,1,311,5
3974,0000027806,1,2,180000.0,3,1,1,311,5
3975,0000042537,1,2,180000.0,3,1,1,311,5
3976,KH9605901,1,2,180000.0,3,1,1,311,5
3977,0001165591,1,1,135000.0,3,1,1,311,5
3978,0001186009,1,1,90000.0,3,1,1,311,5
3979,0001067712,1,1,90000.0,3,1,1,311,5
3980,0001138541,1,1,90000.0,3,1,1,311,5
3981,0000024012,1,1,180000.0,3,1,1,311,5
3982,0000020023,1,1,135000.0,3,1,1,311,5
3983,KH1580403,1,2,225000.0,3,1,1,311,5
3984,0000012069,1,1,135000.0,3,1,1,311,5
3985,0001003054,1,3,405000.0,3,1,1,311,5
3986,0001121616,1,2,135000.0,3,1,1,311,5
3987,0001012334,1,1,225000.0,3,1,1,311,5
3988,0001006589,1,2,180000.0,3,1,1,311,5
3989,0001029699,1,1,90000.0,3,1,1,311,5
3990,0001081398,1,1,135000.0,3,1,1,311,5
3991,0001123374,1,1,90000.0,3,1,1,311,5
3992,0001082722,1,1,90000.0,3,1,1,311,5
3993,0000044524,1,1,90000.0,3,1,1,311,5
3994,0001169486,1,1,135000.0,3,1,1,311,5
3995,0001007389,1,1,135000.0,3,1,1,311,5
3996,0001165814,1,1,135000.0,3,1,1,311,5
3997,KH4547411,1,1,135000.0,3,1,1,311,5
3998,0001136865,1,5,450000.0,3,1,1,311,5
3999,0000023378,1,1,270000.0,3,1,1,311,5
4000,0001165521,1,1,90000.0,3,1,1,311,5
4001,0001081866,1,1,90000.0,3,1,1,311,5
4002,0001120827,1,4,450000.0,3,1,1,311,5
4003,0001082332,1,2,180000.0,3,1,1,311,5
4004,0001080951,1,1,90000.0,3,1,1,311,5
4005,0001122606,1,1,90000.0,3,1,1,311,5
4006,0001166639,1,1,90000.0,3,1,1,311,5
4007,0003008081,1,1,180000.0,3,1,1,311,5
4008,KH7391292,1,2,180000.0,3,1,1,311,5
4009,0001082576,1,2,180000.0,3,1,1,311,5
4010,0000043605,1,1,225000.0,3,1,1,311,5
4011,WEBS00000044909,1,1,180000.0,3,1,1,311,5
4012,0001007554,0,1,225000.0,3,1,1,311,5
4013,0000000785,0,1,90000.0,3,1,1,311,5
4014,0001029099,0,1,90000.0,3,1,1,311,5
4015,0000029748,0,1,180000.0,3,1,1,311,5
4016,0000011085,0,1,180000.0,3,1,1,311,5
4017,0001120199,0,1,90000.0,3,1,1,311,5
4018,0001123345,0,1,90000.0,3,1,1,311,5
4019,0000028797,0,1,90000.0,3,1,1,311,5
4020,0000022484,0,2,180000.0,3,1,1,311,5
4021,0001136468,0,1,90000.0,3,1,1,311,5
4022,0001079140,0,3,315000.0,3,1,1,311,5
4023,0001169806,0,2,180000.0,3,1,1,311,5
4024,0001007991,0,1,90000.0,3,1,1,311,5
4025,0001071071,0,2,180000.0,3,1,1,311,5
4026,0001119089,0,1,90000.0,3,1,1,311,5
4027,0001083517,0,1,270000.0,3,1,1,311,5
4028,0001139320,0,1,90000.0,3,1,1,311,5
4029,0000000902,0,1,90000.0,3,1,1,311,5
4030,0001005435,0,2,225000.0,3,1,1,311,5
4031,0001168269,0,1,90000.0,3,1,1,311,5
4032,0001167109,0,2,180000.0,3,1,1,311,5
4033,KH7595260,0,1,90000.0,3,1,1,311,5
4034,0001135735,0,1,90000.0,3,1,1,311,5
4035,0001161726,0,2,180000.0,3,1,1,311,5
4036,0001024015,0,3,270000.0,3,1,1,311,5
4037,0001016190,0,1,135000.0,3,1,1,311,5
4038,0001161641,0,3,270000.0,3,1,1,311,5
4039,0001167137,0,1,135000.0,3,1,1,311,5
4040,0001166646,0,1,135000.0,3,1,1,311,5
4041,0001067741,0,1,270000.0,3,1,1,311,5
4042,0001186582,0,1,90000.0,3,1,1,311,5
4043,0001077462,0,1,90000.0,3,1,1,311,5
4044,0001067506,0,1,90000.0,3,1,1,311,5
4045,0001007248,0,1,135000.0,3,1,1,311,5
4046,0001191149,0,1,90000.0,3,1,1,311,5
4047,0000013523,0,1,135000.0,3,1,1,311,5
4048,KH7208631,0,1,90000.0,3,1,1,311,5
4049,KH3837077,0,1,90000.0,3,1,1,311,5
4050,0001122938,0,1,90000.0,3,1,1,311,5
4051,0001079866,0,2,225000.0,3,1,1,311,5
4052,0001029643,0,2,180000.0,3,1,1,311,5
4053,0005008091,0,1,90000.0,3,1,1,311,5
4054,0001167442,0,1,90000.0,3,1,1,311,5
4055,KH547643,0,1,90000.0,3,1,1,311,5
4056,KH1489616,0,1,135000.0,3,1,1,311,5
4057,0001067679,0,1,135000.0,3,1,1,311,5
4058,KH5819190,0,1,90000.0,3,1,1,311,5
4059,0001167809,0,1,90000.0,3,1,1,311,5
4060,0001023728,0,1,90000.0,3,1,1,311,5
4061,KH135563,0,1,90000.0,3,1,1,311,5
4062,0000023501,0,4,360000.0,3,1,1,311,5
4063,0001169735,0,1,135000.0,3,1,1,311,5
4064,0001123511,30,9,1660000.0,1,1,1,111,3
4065,0001004966,30,1,75000.0,1,1,1,111,3
4066,0000011097,29,1,90000.0,1,1,1,111,3
4067,0001078438,29,1,180000.0,1,1,1,111,3
4068,0001003087,29,1,90000.0,1,1,1,111,3
4069,0003009734,29,2,270000.0,1,1,1,111,3
4070,0001120636,29,2,180000.0,1,1,1,111,3
4071,0001082154,29,1,90000.0,1,1,1,111,3
4072,0001013052,29,1,90000.0,1,1,1,111,3
4073,0001167422,29,1,90000.0,1,1,1,111,3
4074,0001169217,29,1,90000.0,1,1,1,111,3
4075,0001122619,29,1,90000.0,1,1,1,111,3
4076,0001165849,29,1,90000.0,1,1,1,111,3
4077,0001079337,29,1,90000.0,1,1,1,111,3
4078,0001166390,29,1,225000.0,1,1,1,111,3
4079,KH1411900,29,1,180000.0,1,1,1,111,3
4080,0001185944,29,2,270000.0,1,1,1,111,3
4081,0001122552,29,1,90000.0,1,1,1,111,3
4082,0000011685,29,1,90000.0,1,1,1,111,3
4083,0001005002,29,1,135000.0,1,1,1,111,3
4084,0000012074,29,1,90000.0,1,1,1,111,3
4085,0001138345,29,1,90000.0,1,1,1,111,3
4086,0001029993,29,1,45000.0,1,1,1,111,3
4087,0001023452,13,2,180000.0,2,1,1,211,4
4088,0001120779,29,1,90000.0,1,1,1,111,3
4089,0001139694,26,1,90000.0,1,1,1,111,3
4090,0001069264,26,1,90000.0,1,1,1,111,3
4091,0001138822,26,1,90000.0,1,1,1,111,3
4092,0001169778,26,1,90000.0,1,1,1,111,3
4093,0001139614,26,3,315000.0,1,1,1,111,3
4094,0001077860,26,1,90000.0,1,1,1,111,3
4095,0001015377,14,2,180000.0,2,1,1,211,4
4096,KH157912,26,1,90000.0,1,1,1,111,3
4097,0001120148,26,4,585000.0,1,1,1,111,3
4098,0001006034,26,3,225000.0,1,1,1,111,3
4099,0001013843,26,2,360000.0,1,1,1,111,3
4100,0001029656,26,2,270000.0,1,1,1,111,3
4101,0001121315,25,3,315000.0,1,1,1,111,3
4102,0001191167,25,1,135000.0,1,1,1,111,3
4103,0001123397,25,1,90000.0,1,1,1,111,3
4104,0000041983,25,1,90000.0,1,1,1,111,3
4105,0001014180,25,1,90000.0,1,1,1,111,3
4106,0000027090,25,1,90000.0,1,1,1,111,3
4107,0001081671,25,1,90000.0,1,1,1,111,3
4108,0001082486,25,1,90000.0,1,1,1,111,3
4109,0000027523,25,1,90000.0,1,1,1,111,3
4110,0000003275,25,1,45000.0,1,1,1,111,3
4111,0000000685,25,1,90000.0,1,1,1,111,3
4112,0001121369,25,1,90000.0,1,1,1,111,3
4113,0001119721,25,1,90000.0,1,1,1,111,3
4114,0001169988,25,1,90000.0,1,1,1,111,3
4115,0000011303,23,3,450000.0,1,1,1,111,3
4116,0001119133,23,1,90000.0,1,1,1,111,3
4117,0003004532,23,1,90000.0,1,1,1,111,3
4118,0001121338,23,1,90000.0,1,1,1,111,3
4119,0001139944,23,1,135000.0,1,1,1,111,3
4120,0000028731,23,1,90000.0,1,1,1,111,3
4121,WEBS00000046015,23,1,90000.0,1,1,1,111,3
4122,0001120879,23,1,90000.0,1,1,1,111,3
4123,0001015456,23,1,90000.0,1,1,1,111,3
4124,0000029210,23,1,90000.0,1,1,1,111,3
4125,0003008617,23,1,90000.0,1,1,1,111,3
4126,0001006784,23,1,90000.0,1,1,1,111,3
4127,0001166702,23,1,90000.0,1,1,1,111,3
4128,0001167246,22,2,180000.0,1,1,1,111,3
4129,0001119690,22,1,90000.0,1,1,1,111,3
4130,0001120639,22,1,90000.0,1,1,1,111,3
4131,0001138535,22,1,45000.0,1,1,1,111,3
4132,0000011759,22,1,45000.0,1,1,1,111,3
4133,0001005529,22,2,360000.0,1,1,1,111,3
4134,0001186016,22,1,90000.0,1,1,1,111,3
4135,0001136911,22,1,90000.0,1,1,1,111,3
4136,KH2405036,22,3,270000.0,1,1,1,111,3
4137,0001139349,8,3,270000.0,3,1,1,311,5
4138,0005008003,22,1,90000.0,1,1,1,111,3
4139,0001012809,22,1,180000.0,1,1,1,111,3
4140,0001082711,22,2,180000.0,1,1,1,111,3
4141,0000024154,14,3,270000.0,2,1,1,211,4
4142,0001136448,22,1,270000.0,1,1,1,111,3
4143,0001163984,22,1,90000.0,1,1,1,111,3
4144,0001078986,22,1,90000.0,1,1,1,111,3
4145,0000028181,22,1,180000.0,1,1,1,111,3
4146,0001029942,20,2,315000.0,2,1,1,211,4
4147,0001186111,21,1,90000.0,1,1,1,111,3
4148,0000013271,21,1,90000.0,1,1,1,111,3
4149,KH8323698,21,1,90000.0,1,1,1,111,3
4150,0001119075,21,1,135000.0,1,1,1,111,3
4151,0001135390,21,1,90000.0,1,1,1,111,3
4152,0001122724,21,1,45000.0,1,1,1,111,3
4153,0001165880,21,1,225000.0,1,1,1,111,3
4154,0001166322,21,1,90000.0,1,1,1,111,3
4155,0001192608,21,1,180000.0,1,1,1,111,3
4156,0001012893,21,1,135000.0,1,1,1,111,3
4157,0001083924,21,1,90000.0,1,1,1,111,3
4158,0001135972,15,2,180000.0,2,1,1,211,4
4159,0001083162,21,1,90000.0,1,1,1,111,3
4160,0001120776,21,1,90000.0,1,1,1,111,3
4161,0001192790,21,1,90000.0,1,1,1,111,3
4162,KH7415383,21,1,315000.0,1,1,1,111,3
4163,0000020663,21,1,135000.0,1,1,1,111,3
4164,0001121361,21,1,90000.0,1,1,1,111,3
4165,0001081624,21,1,90000.0,1,1,1,111,3
4166,0001185818,21,1,90000.0,1,1,1,111,3
4167,0001123486,21,1,90000.0,1,1,1,111,3
4168,KH3486625,21,1,45000.0,1,1,1,111,3
4169,0000013391,21,1,180000.0,1,1,1,111,3
4170,0001138463,21,1,90000.0,1,1,1,111,3
4171,0001083874,21,1,90000.0,1,1,1,111,3
4172,KH7712411,21,2,180000.0,1,1,1,111,3
4173,0000027551,20,1,135000.0,2,1,1,211,4
4174,0001080292,20,1,1440000.0,2,1,1,211,4
4175,0001077835,20,1,180000.0,2,1,1,211,4
4176,0001080855,20,1,90000.0,2,1,1,211,4
4177,0001080828,20,1,90000.0,2,1,1,211,4
4178,0000027376,20,4,405000.0,2,1,1,211,4
4179,0001077981,20,1,90000.0,2,1,1,211,4
4180,0001080999,20,1,90000.0,2,1,1,211,4
4181,0001120489,20,1,90000.0,2,1,1,211,4
4182,0001120618,20,1,90000.0,2,1,1,211,4
4183,0000041413,20,2,180000.0,2,1,1,211,4
4184,0001167389,20,2,180000.0,2,1,1,211,4
4185,0003009789,20,1,135000.0,2,1,1,211,4
4186,0001160467,20,1,225000.0,2,1,1,211,4
4187,0001077942,20,1,90000.0,2,1,1,211,4
4188,0001118975,20,1,45000.0,2,1,1,211,4
4189,0001135351,20,1,90000.0,2,1,1,211,4
4190,0005008801,20,2,180000.0,2,1,1,211,4
4191,0001080154,20,1,180000.0,2,1,1,211,4
4192,0001029827,20,1,90000.0,2,1,1,211,4
4193,0001023364,20,1,360000.0,2,1,1,211,4
4194,0001192780,20,2,180000.0,2,1,1,211,4
4195,0001078506,20,1,90000.0,2,1,1,211,4
4196,0003008132,20,1,90000.0,2,1,1,211,4
4197,0001013484,20,3,270000.0,2,1,1,211,4
4198,0001186566,20,1,90000.0,2,1,1,211,4
4199,0003009636,7,3,315000.0,3,1,1,311,5
4200,0001183728,20,1,90000.0,2,1,1,211,4
4201,0000022793,20,1,270000.0,2,1,1,211,4
4202,0001139513,20,1,90000.0,2,1,1,211,4
4203,0001167469,20,1,90000.0,2,1,1,211,4
4204,0001191124,20,1,90000.0,2,1,1,211,4
4205,0000042804,20,1,90000.0,2,1,1,211,4
4206,0000023818,19,1,90000.0,2,1,1,211,4
4207,0000029304,19,1,90000.0,2,1,1,211,4
4208,0001136909,19,1,180000.0,2,1,1,211,4
4209,0003009674,19,1,90000.0,2,1,1,211,4
4210,KH6344562,19,1,225000.0,2,1,1,211,4
4211,0001167369,19,3,450000.0,2,1,1,211,4
4212,0001006281,8,2,90000.0,3,1,1,311,5
4213,0001138770,19,1,135000.0,2,1,1,211,4
4214,0001165235,19,1,90000.0,2,1,1,211,4
4215,0001013859,19,2,180000.0,2,1,1,211,4
4216,KH6290742,19,1,90000.0,2,1,1,211,4
4217,0001083331,19,2,180000.0,2,1,1,211,4
4218,0001008191,17,1,90000.0,2,1,1,211,4
4219,KH7857189,17,1,225000.0,2,1,1,211,4
4220,KH5391949,17,1,90000.0,2,1,1,211,4
4221,0000040539,17,1,90000.0,2,1,1,211,4
4222,0001167971,17,1,225000.0,2,1,1,211,4
4223,0001012362,17,1,90000.0,2,1,1,211,4
4224,0001081338,13,2,180000.0,2,1,1,211,4
4225,0001169036,17,1,90000.0,2,1,1,211,4
4226,0000044431,16,1,135000.0,2,1,1,211,4
4227,0000023761,16,1,90000.0,2,1,1,211,4
4228,0003008126,16,1,45000.0,2,1,1,211,4
4229,0001119812,16,1,180000.0,2,1,1,211,4
4230,0001166987,16,1,90000.0,2,1,1,211,4
4231,0001082650,16,1,270000.0,2,1,1,211,4
4232,0001137439,16,1,225000.0,2,1,1,211,4
4233,0001169373,16,1,90000.0,2,1,1,211,4
4234,0003008197,16,1,45000.0,2,1,1,211,4
4235,0001083841,16,1,90000.0,2,1,1,211,4
4236,KH690239,16,2,360000.0,2,1,1,211,4
4237,0000024536,16,1,45000.0,2,1,1,211,4
4238,KH7941155,16,1,90000.0,2,1,1,211,4
4239,0001080569,16,1,90000.0,2,1,1,211,4
4240,0001119499,15,1,90000.0,2,1,1,211,4
4241,0001135931,15,1,90000.0,2,1,1,211,4
4242,0000010290,15,1,90000.0,2,1,1,211,4
4243,0003008065,15,1,90000.0,2,1,1,211,4
4244,0000014430,15,1,90000.0,2,1,1,211,4
4245,0001067789,15,1,90000.0,2,1,1,211,4
4246,0001004651,15,1,135000.0,2,1,1,211,4
4247,0001139396,14,1,90000.0,2,1,1,211,4
4248,0001163408,14,1,180000.0,2,1,1,211,4
4249,0001168769,14,2,180000.0,2,1,1,211,4
4250,0001083739,14,3,270000.0,2,1,1,211,4
4251,0001029097,13,1,135000.0,2,1,1,211,4
4252,0001083216,13,1,90000.0,2,1,1,211,4
4253,0001168562,13,1,180000.0,2,1,1,211,4
4254,0001138981,13,1,90000.0,2,1,1,211,4
4255,0001120671,13,1,90000.0,2,1,1,211,4
4256,0001183762,13,1,90000.0,2,1,1,211,4
4257,0001013654,13,1,90000.0,2,1,1,211,4
4258,0000026789,13,1,135000.0,2,1,1,211,4
4259,0001166493,12,1,90000.0,2,1,1,211,4
4260,0001167087,12,1,405000.0,2,1,1,211,4
4261,0001165102,12,1,90000.0,2,1,1,211,4
4262,0001119111,12,1,180000.0,2,1,1,211,4
4263,0000043953,12,1,90000.0,2,1,1,211,4
4264,0001006431,12,1,90000.0,2,1,1,211,4
4265,0001015797,12,1,90000.0,2,1,1,211,4
4266,0001080827,12,1,135000.0,2,1,1,211,4
4267,KH4371981,12,1,135000.0,2,1,1,211,4
4268,0001023459,12,1,90000.0,2,1,1,211,4
4269,0001163450,12,1,90000.0,2,1,1,211,4
4270,0001077431,12,1,90000.0,2,1,1,211,4
4271,0001169506,12,1,90000.0,2,1,1,211,4
4272,0003008072,12,1,90000.0,2,1,1,211,4
4273,0001083976,12,1,90000.0,2,1,1,211,4
4274,0001167166,12,1,180000.0,2,1,1,211,4
4275,0001006333,1,3,270000.0,3,1,1,311,5
4276,0001160621,12,1,180000.0,2,1,1,211,4
4277,0001122637,12,1,90000.0,2,1,1,211,4
4278,0001135902,12,2,270000.0,2,1,1,211,4
4279,0001119667,12,1,180000.0,2,1,1,211,4
4280,0001165468,12,1,90000.0,2,1,1,211,4
4281,0001192648,12,1,90000.0,2,1,1,211,4
4282,0001123315,12,3,270000.0,2,1,1,211,4
4283,0000021810,10,2,225000.0,3,1,1,311,5
4284,0001079777,10,1,135000.0,3,1,1,311,5
4285,0003008122,10,2,360000.0,3,1,1,311,5
4286,0000041620,10,2,135000.0,3,1,1,311,5
4287,0001136636,10,1,90000.0,3,1,1,311,5
4288,KH5833789,10,2,180000.0,3,1,1,311,5
4289,0000010231,10,1,45000.0,3,1,1,311,5
4290,0001023108,10,1,90000.0,3,1,1,311,5
4291,0001136946,10,1,45000.0,3,1,1,311,5
4292,0001013434,10,1,90000.0,3,1,1,311,5
4293,0001185981,8,1,90000.0,3,1,1,311,5
4294,0000029285,8,1,135000.0,3,1,1,311,5
4295,0000028898,8,1,45000.0,3,1,1,311,5
4296,0000010255,8,1,90000.0,3,1,1,311,5
4297,KH67610,8,1,90000.0,3,1,1,311,5
4298,0000011699,8,1,90000.0,3,1,1,311,5
4299,0001005408,1,3,270000.0,3,1,1,311,5
4300,0001080725,8,1,90000.0,3,1,1,311,5
4301,0003004051,8,1,90000.0,3,1,1,311,5
4302,0001124330,8,1,135000.0,3,1,1,311,5
4303,0001120876,8,1,90000.0,3,1,1,311,5
4304,0001135204,8,1,90000.0,3,1,1,311,5
4305,0001186109,8,1,90000.0,3,1,1,311,5
4306,0001080427,8,1,90000.0,3,1,1,311,5
4307,KH2518095,8,1,90000.0,3,1,1,311,5
4308,KH7069077,8,1,135000.0,3,1,1,311,5
4309,KH4192674,8,1,180000.0,3,1,1,311,5
4310,KH4309851,8,1,315000.0,3,1,1,311,5
4311,0001123603,8,1,90000.0,3,1,1,311,5
4312,0001029208,7,1,90000.0,3,1,1,311,5
4313,0000022703,7,2,180000.0,3,1,1,311,5
4314,0001167060,7,1,90000.0,3,1,1,311,5
4315,0001082558,7,1,90000.0,3,1,1,311,5
4316,0001015601,7,1,90000.0,3,1,1,311,5
4317,0001083562,7,2,180000.0,3,1,1,311,5
4318,KH4300853,7,1,90000.0,3,1,1,311,5
4319,KH5344366,7,1,180000.0,3,1,1,311,5
4320,0000010811,7,1,90000.0,3,1,1,311,5
4321,KH9617828,7,1,135000.0,3,1,1,311,5
4322,0001168541,7,1,45000.0,3,1,1,311,5
4323,0001160406,6,1,45000.0,3,1,1,311,5
4324,0001012460,6,2,270000.0,3,1,1,311,5
4325,0001186118,6,1,270000.0,3,1,1,311,5
4326,0000013584,6,1,135000.0,3,1,1,311,5
4327,KH4418141,6,1,135000.0,3,1,1,311,5
4328,0001135053,6,1,180000.0,3,1,1,311,5
4329,0000040358,5,1,90000.0,3,1,1,311,5
4330,0001080293,5,1,90000.0,3,1,1,311,5
4331,0001135202,5,1,90000.0,3,1,1,311,5
4332,0001005549,5,1,90000.0,3,1,1,311,5
4333,KH4797134,5,1,270000.0,3,1,1,311,5
4334,KH485748,5,1,90000.0,3,1,1,311,5
4335,0000044315,5,2,135000.0,3,1,1,311,5
4336,0001012808,5,2,225000.0,3,1,1,311,5
4337,0001161568,5,3,270000.0,3,1,1,311,5
4338,0001161976,5,1,90000.0,3,1,1,311,5
4339,KH4568472,5,3,270000.0,3,1,1,311,5
4340,0003008763,5,1,90000.0,3,1,1,311,5
4341,KH5459688,5,1,90000.0,3,1,1,311,5
4342,0001013237,4,1,90000.0,3,1,1,311,5
4343,0001083910,4,1,45000.0,3,1,1,311,5
4344,KH5710640,4,2,180000.0,3,1,1,311,5
4345,0001161648,4,1,135000.0,3,1,1,311,5
4346,KH3578068,4,1,45000.0,3,1,1,311,5
4347,0001168632,4,1,90000.0,3,1,1,311,5
4348,0001013183,4,4,360000.0,3,1,1,311,5
4349,0000024160,4,1,45000.0,3,1,1,311,5
4350,0001081482,4,1,90000.0,3,1,1,311,5
4351,0001030119,4,3,315000.0,3,1,1,311,5
4352,0001023576,3,1,90000.0,3,1,1,311,5
4353,0001008126,3,1,90000.0,3,1,1,311,5
4354,0001119619,3,1,90000.0,3,1,1,311,5
4355,0000004160,3,1,90000.0,3,1,1,311,5
4356,0000020007,3,1,225000.0,3,1,1,311,5
4357,0003009716,3,1,315000.0,3,1,1,311,5
4358,0005008231,3,1,90000.0,3,1,1,311,5
4359,0001169942,3,2,180000.0,3,1,1,311,5
4360,0001161679,3,1,225000.0,3,1,1,311,5
4361,KH7687479,3,1,90000.0,3,1,1,311,5
4362,0001007397,2,3,360000.0,3,1,1,311,5
4363,0001136994,2,1,135000.0,3,1,1,311,5
4364,0001078392,2,1,90000.0,3,1,1,311,5
4365,0001119959,2,1,90000.0,3,1,1,311,5
4366,0000027597,1,1,225000.0,3,1,1,311,5
4367,0000012422,1,1,90000.0,3,1,1,311,5
4368,0001161913,1,1,90000.0,3,1,1,311,5
4369,KH5486604,1,1,90000.0,3,1,1,311,5
